country,date,count
BR,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,2
SV,2015-11-01T00:00:00.000Z,1
BR,2015-11-01T00:00:00.000Z,3
MY,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,1
JP,2015-11-01T00:00:00.000Z,1
BR,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
AU,2015-11-01T00:00:00.000Z,1
JP,2015-11-01T00:00:00.000Z,1
ID,2015-11-01T00:00:00.000Z,2
AL,2015-11-01T00:00:00.000Z,1
NL,2015-11-01T00:00:00.000Z,3
UY,2015-11-01T00:00:00.000Z,2
SI,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,3
RU,2015-11-01T00:00:00.000Z,2
TR,2015-11-01T00:00:00.000Z,2
GB,2015-11-01T00:00:00.000Z,1
OM,2015-11-01T00:00:00.000Z,1
NL,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,2
KE,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
CL,2015-11-01T00:00:00.000Z,5
CA,2015-11-01T00:00:00.000Z,1
FR,2015-11-01T00:00:00.000Z,1
DE,2015-11-01T00:00:00.000Z,3
CL,2015-11-01T00:00:00.000Z,2
CL,2015-11-01T00:00:00.000Z,5
MX,2015-11-01T00:00:00.000Z,1
BR,2015-11-01T00:00:00.000Z,1
SE,2015-11-01T00:00:00.000Z,1
PA,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,6
IN,2015-11-01T00:00:00.000Z,4
GB,2015-11-01T00:00:00.000Z,1
PH,2015-11-01T00:00:00.000Z,1
MY,2015-11-01T00:00:00.000Z,2
GR,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,3
GR,2015-11-01T00:00:00.000Z,1
ET,2015-11-01T00:00:00.000Z,1
NL,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,6
ES,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,2
RS,2015-11-01T00:00:00.000Z,4
CL,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,4
PT,2015-11-01T00:00:00.000Z,7
BR,2015-11-01T00:00:00.000Z,1
MY,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
HR,2015-11-01T00:00:00.000Z,1
RU,2015-11-01T00:00:00.000Z,3
NG,2015-11-01T00:00:00.000Z,2
TH,2015-11-01T00:00:00.000Z,50
FR,2015-11-01T00:00:00.000Z,2
BR,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,3
MX,2015-11-01T00:00:00.000Z,1
NL,2015-11-01T00:00:00.000Z,1
PY,2015-11-01T00:00:00.000Z,1
PT,2015-11-01T00:00:00.000Z,4
US,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,5
EC,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
CO,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,6
CA,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,7
GE,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,2
TR,2015-11-01T00:00:00.000Z,2
CO,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,9
CH,2015-11-01T00:00:00.000Z,1
ME,2015-11-01T00:00:00.000Z,1
TR,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
PE,2015-11-01T00:00:00.000Z,4
BR,2015-11-01T00:00:00.000Z,1
NZ,2015-11-01T00:00:00.000Z,1
JP,2015-11-01T00:00:00.000Z,1
PE,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,3
JP,2015-11-01T00:00:00.000Z,3
NL,2015-11-01T00:00:00.000Z,2
PE,2015-11-01T00:00:00.000Z,1
AE,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,1
PY,2015-11-01T00:00:00.000Z,1
TR,2015-11-01T00:00:00.000Z,1
YE,2015-11-01T00:00:00.000Z,1
AL,2015-11-01T00:00:00.000Z,2
FR,2015-11-01T00:00:00.000Z,1
AU,2015-11-01T00:00:00.000Z,1
BG,2015-11-01T00:00:00.000Z,4
ID,2015-11-01T00:00:00.000Z,7
MX,2015-11-01T00:00:00.000Z,4
GB,2015-11-01T00:00:00.000Z,2
AL,2015-11-01T00:00:00.000Z,7
BR,2015-11-01T00:00:00.000Z,2
NL,2015-11-01T00:00:00.000Z,2
CA,2015-11-01T00:00:00.000Z,2
ID,2015-11-01T00:00:00.000Z,4
AL,2015-11-01T00:00:00.000Z,2
CA,2015-11-01T00:00:00.000Z,2
GB,2015-11-01T00:00:00.000Z,3
RU,2015-11-01T00:00:00.000Z,1
BR,2015-11-01T00:00:00.000Z,1
FR,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,3
GB,2015-11-01T00:00:00.000Z,15
US,2015-11-01T00:00:00.000Z,2
AU,2015-11-01T00:00:00.000Z,3
JP,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,1
PT,2015-11-01T00:00:00.000Z,3
US,2015-11-01T00:00:00.000Z,1
SC,2015-11-01T00:00:00.000Z,1
ID,2015-11-01T00:00:00.000Z,1
JP,2015-11-01T00:00:00.000Z,2
AL,2015-11-01T00:00:00.000Z,8
MX,2015-11-01T00:00:00.000Z,1
KH,2015-11-01T00:00:00.000Z,1
JP,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,3
FR,2015-11-01T00:00:00.000Z,2
NL,2015-11-01T00:00:00.000Z,1
PT,2015-11-01T00:00:00.000Z,4
PT,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
TR,2015-11-01T00:00:00.000Z,1
EC,2015-11-01T00:00:00.000Z,3
IN,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,1
FR,2015-11-01T00:00:00.000Z,3
RU,2015-11-01T00:00:00.000Z,1
FR,2015-11-01T00:00:00.000Z,2
PA,2015-11-01T00:00:00.000Z,1
PA,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,1
BR,2015-11-01T00:00:00.000Z,1
VE,2015-11-01T00:00:00.000Z,3
ZA,2015-11-01T00:00:00.000Z,1
RU,2015-11-01T00:00:00.000Z,2
CA,2015-11-01T00:00:00.000Z,2
ES,2015-11-01T00:00:00.000Z,1
MY,2015-11-01T00:00:00.000Z,1
IT,2015-11-01T00:00:00.000Z,1
AR,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,1
PA,2015-11-01T00:00:00.000Z,16
EG,2015-11-01T00:00:00.000Z,1
IQ,2015-11-01T00:00:00.000Z,1
AU,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,4
US,2015-11-01T00:00:00.000Z,1
CA,2015-11-01T00:00:00.000Z,2
RS,2015-11-01T00:00:00.000Z,1
RS,2015-11-01T00:00:00.000Z,1
TR,2015-11-01T00:00:00.000Z,1
EG,2015-11-01T00:00:00.000Z,1
CA,2015-11-01T00:00:00.000Z,1
SI,2015-11-01T00:00:00.000Z,2
PE,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
TR,2015-11-01T00:00:00.000Z,1
ID,2015-11-01T00:00:00.000Z,1
AF,2015-11-01T00:00:00.000Z,2
GB,2015-11-01T00:00:00.000Z,2
BR,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
CO,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,2
BR,2015-11-01T00:00:00.000Z,1
PH,2015-11-01T00:00:00.000Z,1
CO,2015-11-01T00:00:00.000Z,1
RU,2015-11-01T00:00:00.000Z,2
EC,2015-11-01T00:00:00.000Z,1
TD,2015-11-01T00:00:00.000Z,1
IL,2015-11-01T00:00:00.000Z,7
FR,2015-11-01T00:00:00.000Z,5
US,2015-11-01T00:00:00.000Z,3
PH,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
EG,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,5
GB,2015-11-01T00:00:00.000Z,1
ID,2015-11-01T00:00:00.000Z,1
NL,2015-11-01T00:00:00.000Z,5
NL,2015-11-01T00:00:00.000Z,6
GB,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,1
RU,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
NO,2015-11-01T00:00:00.000Z,2
JP,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,2
NL,2015-11-01T00:00:00.000Z,2
GB,2015-11-01T00:00:00.000Z,2
BG,2015-11-01T00:00:00.000Z,4
GB,2015-11-01T00:00:00.000Z,9
US,2015-11-01T00:00:00.000Z,1
JP,2015-11-01T00:00:00.000Z,1
ID,2015-11-01T00:00:00.000Z,4
US,2015-11-01T00:00:00.000Z,2
BR,2015-11-01T00:00:00.000Z,1
GH,2015-11-01T00:00:00.000Z,1
NL,2015-11-01T00:00:00.000Z,1
RU,2015-11-01T00:00:00.000Z,8
ES,2015-11-01T00:00:00.000Z,4
JP,2015-11-01T00:00:00.000Z,3
MX,2015-11-01T00:00:00.000Z,3
RU,2015-11-01T00:00:00.000Z,1
BG,2015-11-01T00:00:00.000Z,1
BE,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,1
DE,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,6
BR,2015-11-01T00:00:00.000Z,1
CY,2015-11-01T00:00:00.000Z,2
CY,2015-11-01T00:00:00.000Z,1
UA,2015-11-01T00:00:00.000Z,2
BG,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,1
PH,2015-11-01T00:00:00.000Z,1
MX,2015-11-01T00:00:00.000Z,2
GB,2015-11-01T00:00:00.000Z,1
TR,2015-11-01T00:00:00.000Z,1
PA,2015-11-01T00:00:00.000Z,1
IM,2015-11-01T00:00:00.000Z,2
CL,2015-11-01T00:00:00.000Z,5
AU,2015-11-01T00:00:00.000Z,1
HU,2015-11-01T00:00:00.000Z,1
IM,2015-11-01T00:00:00.000Z,1
GH,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,3
AR,2015-11-01T00:00:00.000Z,1
TR,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,3
PA,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
PA,2015-11-01T00:00:00.000Z,3
CA,2015-11-01T00:00:00.000Z,2
JP,2015-11-01T00:00:00.000Z,1
BR,2015-11-01T00:00:00.000Z,4
RU,2015-11-01T00:00:00.000Z,9
MX,2015-11-01T00:00:00.000Z,5
RU,2015-11-01T00:00:00.000Z,2
MY,2015-11-01T00:00:00.000Z,1
NL,2015-11-01T00:00:00.000Z,4
CA,2015-11-01T00:00:00.000Z,4
US,2015-11-01T00:00:00.000Z,1
FR,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
RU,2015-11-01T00:00:00.000Z,1
NL,2015-11-01T00:00:00.000Z,4
IT,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
FR,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
TR,2015-11-01T00:00:00.000Z,1
LB,2015-11-01T00:00:00.000Z,1
CL,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
NO,2015-11-01T00:00:00.000Z,2
GB,2015-11-01T00:00:00.000Z,3
GB,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,2
PT,2015-11-01T00:00:00.000Z,1
JP,2015-11-01T00:00:00.000Z,1
MY,2015-11-01T00:00:00.000Z,2
DE,2015-11-01T00:00:00.000Z,2
EG,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
AR,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,3
RU,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
CO,2015-11-01T00:00:00.000Z,1
BD,2015-11-01T00:00:00.000Z,1
NG,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
NL,2015-11-01T00:00:00.000Z,2
IN,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,1
NP,2015-11-01T00:00:00.000Z,2
GB,2015-11-01T00:00:00.000Z,1
IL,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,2
BA,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,2
FR,2015-11-01T00:00:00.000Z,2
HR,2015-11-01T00:00:00.000Z,1
NL,2015-11-01T00:00:00.000Z,3
GB,2015-11-01T00:00:00.000Z,2
DO,2015-11-01T00:00:00.000Z,1
SI,2015-11-01T00:00:00.000Z,1
MX,2015-11-01T00:00:00.000Z,1
FR,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
JP,2015-11-01T00:00:00.000Z,2
FR,2015-11-01T00:00:00.000Z,2
RU,2015-11-01T00:00:00.000Z,3
PG,2015-11-01T00:00:00.000Z,1
PA,2015-11-01T00:00:00.000Z,1
MX,2015-11-01T00:00:00.000Z,1
NL,2015-11-01T00:00:00.000Z,1
CL,2015-11-01T00:00:00.000Z,5
SE,2015-11-01T00:00:00.000Z,1
VE,2015-11-01T00:00:00.000Z,15
GB,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,3
AR,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
VE,2015-11-01T00:00:00.000Z,1
VE,2015-11-01T00:00:00.000Z,2
VE,2015-11-01T00:00:00.000Z,1
IR,2015-11-01T00:00:00.000Z,1
ID,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
ID,2015-11-01T00:00:00.000Z,1
NL,2015-11-01T00:00:00.000Z,3
TR,2015-11-01T00:00:00.000Z,1
FR,2015-11-01T00:00:00.000Z,1
IN,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
MY,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
FR,2015-11-01T00:00:00.000Z,2
NL,2015-11-01T00:00:00.000Z,1
GI,2015-11-01T00:00:00.000Z,1
JP,2015-11-01T00:00:00.000Z,3
PT,2015-11-01T00:00:00.000Z,4
FR,2015-11-01T00:00:00.000Z,1
JP,2015-11-01T00:00:00.000Z,2
PT,2015-11-01T00:00:00.000Z,7
KY,2015-11-01T00:00:00.000Z,1
TH,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,1
NO,2015-11-01T00:00:00.000Z,1
CA,2015-11-01T00:00:00.000Z,1
ET,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,1
BR,2015-11-01T00:00:00.000Z,1
KN,2015-11-01T00:00:00.000Z,1
CO,2015-11-01T00:00:00.000Z,1
BR,2015-11-01T00:00:00.000Z,3
GB,2015-11-01T00:00:00.000Z,2
VE,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,1
CA,2015-11-01T00:00:00.000Z,1
PT,2015-11-01T00:00:00.000Z,1
ID,2015-11-01T00:00:00.000Z,2
CA,2015-11-01T00:00:00.000Z,1
PK,2015-11-01T00:00:00.000Z,1
CA,2015-11-01T00:00:00.000Z,1
RU,2015-11-01T00:00:00.000Z,1
TR,2015-11-01T00:00:00.000Z,1
NL,2015-11-01T00:00:00.000Z,1
MZ,2015-11-01T00:00:00.000Z,1
GR,2015-11-01T00:00:00.000Z,1
PE,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,3
PH,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,2
AR,2015-11-01T00:00:00.000Z,1
HT,2015-11-01T00:00:00.000Z,2
DE,2015-11-01T00:00:00.000Z,1
JP,2015-11-01T00:00:00.000Z,1
ID,2015-11-01T00:00:00.000Z,2
ES,2015-11-01T00:00:00.000Z,1
PS,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,1
TW,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
CN,2015-11-01T00:00:00.000Z,1
EC,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,2
GB,2015-11-01T00:00:00.000Z,17
GB,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,1
ID,2015-11-01T00:00:00.000Z,4
CO,2015-11-01T00:00:00.000Z,2
MZ,2015-11-01T00:00:00.000Z,1
MY,2015-11-01T00:00:00.000Z,1
BR,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,1
SV,2015-11-01T00:00:00.000Z,1
DO,2015-11-01T00:00:00.000Z,2
MX,2015-11-01T00:00:00.000Z,1
CR,2015-11-01T00:00:00.000Z,1
SG,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,1
DE,2015-11-01T00:00:00.000Z,1
ZA,2015-11-01T00:00:00.000Z,1
IL,2015-11-01T00:00:00.000Z,8
RU,2015-11-01T00:00:00.000Z,1
TH,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,2
IN,2015-11-01T00:00:00.000Z,1
SI,2015-11-01T00:00:00.000Z,1
ID,2015-11-01T00:00:00.000Z,1
FR,2015-11-01T00:00:00.000Z,1
FR,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,1
JM,2015-11-01T00:00:00.000Z,2
BY,2015-11-01T00:00:00.000Z,1
UA,2015-11-01T00:00:00.000Z,1
RU,2015-11-01T00:00:00.000Z,2
RU,2015-11-01T00:00:00.000Z,1
GT,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,2
CA,2015-11-01T00:00:00.000Z,3
DE,2015-11-01T00:00:00.000Z,3
DE,2015-11-01T00:00:00.000Z,1
SE,2015-11-01T00:00:00.000Z,1
PR,2015-11-01T00:00:00.000Z,1
NO,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,1
BR,2015-11-01T00:00:00.000Z,2
JP,2015-11-01T00:00:00.000Z,1
TT,2015-11-01T00:00:00.000Z,2
GB,2015-11-01T00:00:00.000Z,2
JP,2015-11-01T00:00:00.000Z,1
CO,2015-11-01T00:00:00.000Z,3
MY,2015-11-01T00:00:00.000Z,6
PT,2015-11-01T00:00:00.000Z,3
VE,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,1
RU,2015-11-01T00:00:00.000Z,2
GB,2015-11-01T00:00:00.000Z,2
IN,2015-11-01T00:00:00.000Z,1
TR,2015-11-01T00:00:00.000Z,2
PY,2015-11-01T00:00:00.000Z,1
RU,2015-11-01T00:00:00.000Z,1
FR,2015-11-01T00:00:00.000Z,1
FR,2015-11-01T00:00:00.000Z,1
TW,2015-11-01T00:00:00.000Z,1
PT,2015-11-01T00:00:00.000Z,2
TR,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,6
BE,2015-11-01T00:00:00.000Z,1
GE,2015-11-01T00:00:00.000Z,1
IR,2015-11-01T00:00:00.000Z,2
BR,2015-11-01T00:00:00.000Z,1
RU,2015-11-01T00:00:00.000Z,1
JM,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,3
JM,2015-11-01T00:00:00.000Z,1
IT,2015-11-01T00:00:00.000Z,1
NL,2015-11-01T00:00:00.000Z,1
JM,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,2
JP,2015-11-01T00:00:00.000Z,1
JM,2015-11-01T00:00:00.000Z,1
PT,2015-11-01T00:00:00.000Z,1
PR,2015-11-01T00:00:00.000Z,1
BR,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,1
TR,2015-11-01T00:00:00.000Z,3
BR,2015-11-01T00:00:00.000Z,4
MY,2015-11-01T00:00:00.000Z,1
SN,2015-11-01T00:00:00.000Z,1
PH,2015-11-01T00:00:00.000Z,1
IL,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,1
PA,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,1
PR,2015-11-01T00:00:00.000Z,1
JE,2015-11-01T00:00:00.000Z,1
LR,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,1
SI,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,1
NL,2015-11-01T00:00:00.000Z,1
NL,2015-11-01T00:00:00.000Z,1
TR,2015-11-01T00:00:00.000Z,2
JP,2015-11-01T00:00:00.000Z,3
RU,2015-11-01T00:00:00.000Z,1
AR,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,2
MY,2015-11-01T00:00:00.000Z,1
JP,2015-11-01T00:00:00.000Z,1
FR,2015-11-01T00:00:00.000Z,1
RU,2015-11-01T00:00:00.000Z,1
TR,2015-11-01T00:00:00.000Z,2
IN,2015-11-01T00:00:00.000Z,1
NL,2015-11-01T00:00:00.000Z,1
NO,2015-11-01T00:00:00.000Z,2
CR,2015-11-01T00:00:00.000Z,1
KR,2015-11-01T00:00:00.000Z,1
AT,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
MZ,2015-11-01T00:00:00.000Z,1
MY,2015-11-01T00:00:00.000Z,3
RU,2015-11-01T00:00:00.000Z,1
JP,2015-11-01T00:00:00.000Z,1
ID,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,1
SA,2015-11-01T00:00:00.000Z,1
TR,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,3
FR,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,2
ES,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,2
AR,2015-11-01T00:00:00.000Z,2
ES,2015-11-01T00:00:00.000Z,2
PT,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,2
FR,2015-11-01T00:00:00.000Z,1
BG,2015-11-01T00:00:00.000Z,1
IN,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,1
ES,2015-11-01T00:00:00.000Z,2
MY,2015-11-01T00:00:00.000Z,4
AR,2015-11-01T00:00:00.000Z,1
AR,2015-11-01T00:00:00.000Z,1
BR,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,1
PE,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,6
PT,2015-11-01T00:00:00.000Z,2
FR,2015-11-01T00:00:00.000Z,2
AR,2015-11-01T00:00:00.000Z,1
IN,2015-11-01T00:00:00.000Z,1
RU,2015-11-01T00:00:00.000Z,1
JP,2015-11-01T00:00:00.000Z,3
BE,2015-11-01T00:00:00.000Z,1
TR,2015-11-01T00:00:00.000Z,2
CL,2015-11-01T00:00:00.000Z,1
PR,2015-11-01T00:00:00.000Z,1
CA,2015-11-01T00:00:00.000Z,1
PT,2015-11-01T00:00:00.000Z,3
BR,2015-11-01T00:00:00.000Z,1
SE,2015-11-01T00:00:00.000Z,1
TR,2015-11-01T00:00:00.000Z,1
LT,2015-11-01T00:00:00.000Z,1
EG,2015-11-01T00:00:00.000Z,3
PT,2015-11-01T00:00:00.000Z,2
PT,2015-11-01T00:00:00.000Z,1
PT,2015-11-01T00:00:00.000Z,6
BR,2015-11-01T00:00:00.000Z,1
BR,2015-11-01T00:00:00.000Z,1
PT,2015-11-01T00:00:00.000Z,1
BG,2015-11-01T00:00:00.000Z,2
PH,2015-11-01T00:00:00.000Z,1
ME,2015-11-01T00:00:00.000Z,1
AU,2015-11-01T00:00:00.000Z,1
RU,2015-11-01T00:00:00.000Z,4
FR,2015-11-01T00:00:00.000Z,4
GB,2015-11-01T00:00:00.000Z,1
BR,2015-11-01T00:00:00.000Z,2
PT,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,2
CL,2015-11-01T00:00:00.000Z,1
ZA,2015-11-01T00:00:00.000Z,1
PH,2015-11-01T00:00:00.000Z,1
MX,2015-11-01T00:00:00.000Z,1
AR,2015-11-01T00:00:00.000Z,1
MM,2015-11-01T00:00:00.000Z,1
IQ,2015-11-01T00:00:00.000Z,1
JP,2015-11-01T00:00:00.000Z,2
US,2015-11-01T00:00:00.000Z,1
MX,2015-11-01T00:00:00.000Z,1
BR,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,2
GT,2015-11-01T00:00:00.000Z,1
PR,2015-11-01T00:00:00.000Z,1
DO,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,1
TW,2015-11-01T00:00:00.000Z,1
FR,2015-11-01T00:00:00.000Z,1
RU,2015-11-01T00:00:00.000Z,1
MY,2015-11-01T00:00:00.000Z,2
BR,2015-11-01T00:00:00.000Z,2
MY,2015-11-01T00:00:00.000Z,1
FR,2015-11-01T00:00:00.000Z,2
IS,2015-11-01T00:00:00.000Z,2
SG,2015-11-01T00:00:00.000Z,1
IT,2015-11-01T00:00:00.000Z,1
RU,2015-11-01T00:00:00.000Z,3
US,2015-11-01T00:00:00.000Z,1
GR,2015-11-01T00:00:00.000Z,1
JP,2015-11-01T00:00:00.000Z,1
US,2015-11-01T00:00:00.000Z,2
CA,2015-11-01T00:00:00.000Z,1
JP,2015-11-01T00:00:00.000Z,1
NP,2015-11-01T00:00:00.000Z,1
FR,2015-11-01T00:00:00.000Z,1
CN,2015-11-01T00:00:00.000Z,4
GH,2015-11-01T00:00:00.000Z,2
BE,2015-11-01T00:00:00.000Z,5
ZW,2015-11-01T00:00:00.000Z,2
NA,2015-11-01T00:00:00.000Z,1
JP,2015-11-01T00:00:00.000Z,18
NO,2015-11-01T00:00:00.000Z,1
MY,2015-11-01T00:00:00.000Z,1
PH,2015-11-01T00:00:00.000Z,9
RU,2015-11-01T00:00:00.000Z,1
MO,2015-11-01T00:00:00.000Z,1
BZ,2015-11-01T00:00:00.000Z,1
SK,2015-11-01T00:00:00.000Z,2
BR,2015-11-01T00:00:00.000Z,7
NZ,2015-11-01T00:00:00.000Z,1
BY,2015-11-01T00:00:00.000Z,3
SE,2015-11-01T00:00:00.000Z,2
PL,2015-11-01T00:00:00.000Z,2
ES,2015-11-01T00:00:00.000Z,1
IS,2015-11-01T00:00:00.000Z,4
TH,2015-11-01T00:00:00.000Z,1
GB,2015-11-01T00:00:00.000Z,1
